id,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,catalyst_smiles,reaction_classification
63,0,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
64,13.97695,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
65,18.89525,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
66,0.7052,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
67,32.63234,Nc1ccc(C)cc1.Brc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
68,31.81837,Nc1ccc(C)cc1.Ic1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
69,30.42544,Nc1ccc(C)cc1.Clc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
70,53.63578,Nc1ccc(C)cc1.Brc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
71,59.47674,Nc1ccc(C)cc1.Ic1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
72,2.01467,Nc1ccc(C)cc1.Clc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
73,26.51353,Nc1ccc(C)cc1.Brc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
74,36.85038,Nc1ccc(C)cc1.Ic1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
75,4.82016,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
76,34.80629,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
77,46.6325,Nc1ccc(C)cc1.Ic1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
78,0,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
79,11.74218,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
80,26.65189,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
81,0.54683,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
82,35.87056,Nc1ccc(C)cc1.Brc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
83,68.8445,Nc1ccc(C)cc1.Ic1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
84,33.87542,Nc1ccc(C)cc1.Clc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
85,63.06972,Nc1ccc(C)cc1.Brc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
86,70.62989,Nc1ccc(C)cc1.Ic1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
87,2.48142,Nc1ccc(C)cc1.Clc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
88,31.678,Nc1ccc(C)cc1.Brc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
89,46.0142,Nc1ccc(C)cc1.Ic1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)no1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
90,22.16645,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
91,23.21157,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
92,34.74876,Nc1ccc(C)cc1.Ic1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
93,0.94813,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
94,16.64966,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
95,19.99983,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
96,4.99238,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
97,53.99699,Nc1ccc(C)cc1.Brc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
98,57.37549,Nc1ccc(C)cc1.Ic1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
99,22.61166,Nc1ccc(C)cc1.Clc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
100,28.7515,Nc1ccc(C)cc1.Brc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
101,26.98891,Nc1ccc(C)cc1.Ic1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
102,20.85782,Nc1ccc(C)cc1.Clc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
103,20.73476,Nc1ccc(C)cc1.Brc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
104,30.87113,Nc1ccc(C)cc1.Ic1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
105,20.36096,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
106,38.9169,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
107,41.70005,Nc1ccc(C)cc1.Ic1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
108,0.94012,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
109,14.90451,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
110,19.59616,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
111,4.17976,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
112,39.00816,Nc1ccc(C)cc1.Brc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
113,37.16962,Nc1ccc(C)cc1.Ic1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
114,31.61726,Nc1ccc(C)cc1.Clc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
115,51.21654,Nc1ccc(C)cc1.Brc1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
116,57.55129,Nc1ccc(C)cc1.Ic1ccccn1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
117,16.17383,Nc1ccc(C)cc1.Clc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
118,26.58751,Nc1ccc(C)cc1.Brc1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
119,40.41328,Nc1ccc(C)cc1.Ic1cccnc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
120,16.96532,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
121,34.37726,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
122,43.58351,Nc1ccc(C)cc1.Ic1ccc(C(F)(F)F)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
123,0.82821,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
124,13.33632,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
125,26.96354,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
126,4.20695,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.P(c1ccccc1-c1c(C(C)C)cc(C(C)C)cc1C(C)C)(C1CCCCC1)C1CCCCC1.O(CC)C(=O)c1cc(C)on1,CS(=O)C,CN1CCCN2C1=NCCC2,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,CC(=O)[O-].CC(=O)[O-].[Pd+2],Buchwald-Hartwig
